InvoiceDate,InvoiceNumber,Total,Project_Name,SupplierName,Item,Description,Qty,Unit_Price,Amount,Month
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO19B,Submitted on,1.00,"$ 3,214.50","$ 3,214.50",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO19C,Additional 30 LF,1.00,"$ 20,607.94","$ 20,607.94",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO19D,Line Striping & Signs @ Park L,"1.00 
1.00","$ 8,741.69","$ 8,741.69",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO19E,Addt ' ! Signs - Leominster - Shirle,1.00,"$ 6,132.00","$ 6,132.00",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO19F,Remove & Reset Exist Hydrant,"1.00 
1.00","$ 
$ 12,935.06","$ 12,935.06",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO19G,"Addtl Depth for "" Bench "" Exc",1.00,"15,525.80","$ 15,525.80",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO19H,Exc & Prep Landing Gear Areas,1.00,"$ 
$ 1,034.00","$ 1,034.00",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO20A,Generator Gas Trenching,1.00,"$ 
14,012.25","$ 
$ 14,012.25",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO20B,Monolithic Curb Prep,"1.00 
1.00","$ 
28,022.80","$ 
$ 28,022.80",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO20C,Granite Curbing,1.00,"$ 
10,662.00","$ 10,662.00",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO20D,Mill & Shim,1.00,"$ 10,662.00 
$ 804.00",$ 804.00,2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO20E,E & B Monument Sign,1.00,$,"$ 804.00 
$ 3,537.60",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO20F,Downspout Splash Pads,1.00,"$ 3,537.60 
2,747.73","$ 3,537.60 
2,747.73",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO20G,Transformer Bollards,1.00,"$ 2,747.73","$ 2,747.73",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO20H,Rip - Rap,1.00,"$ 17,996.50","$ 17,996.50 
3,442.63",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO21A,Interior Sanitary Repair,1.00,"$ 3,442.63",$,2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO21B,Addt'l Fire Loop Gate Valve,1.00,"$ 1,715.57 
77 986 05","$ 1,715.57 
$ 77 996 06",2023-02
2023-02-25,,,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO2A,Brid Work Intarinr Prurhack,100,$,,2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,,,,,,2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO22B,,1.0,,$,2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO23A,,1.0,,$,2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO23B,"Description
Stripping for Trailer Parking
Reshape Rear Slope / Hydroseed
West Driveway Repair / Subdrain
Interior Electrical Trenching
Casting Bed Prep & Removal
Addt'l Handicap Parking
North Sidewalk Regrading",1.0,"$ 20,402.87","$ 20,402.87",2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO25A,,1.0,"$ 1,609.00",$,2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO25B,,1.0,"$ 11,621.00",,2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,CO26C,,1.0,"$ 10,000.00","$ 10,000.00",2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,025D,,1.0,"$ 12,471.82",$,2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,D025E,,1.0,,$,2023-02
2023-02-25,922342.0,1730589.13,EX - 21-0013 / ARCO - Lunenburg Spec We,Onyx Corporation,O,Totals,1.0,"7,665,728.95","146,974.94",2023-02
